"order_number","order_date","delivery_date","delivery_date","customer_key","store_key","product_key","quantity","revenue","cost","profit","delivery_delay_days","order_channel"
"1973006",2020-05-26,2020-05-26,,175310,5,128,3,430.20,219.33,210.87,0,In-Store
"1973006",2020-05-26,2020-05-26,,175310,5,1590,6,137.34,45.48,91.86,0,In-Store
"1973007",2020-05-26,2020-05-26,,1309027,64,1656,1,159.99,73.57,86.42,0,In-Store
"1973007",2020-05-26,2020-05-26,,1309027,64,1422,1,301.00,138.42,162.58,0,In-Store
"1973007",2020-05-26,2020-05-26,,1309027,64,1578,8,1752.00,580.48,1171.52,0,In-Store
"1973009",2020-05-26,2020-05-26,,1373140,54,1692,2,13.98,7.12,6.86,0,In-Store
"1973009",2020-05-26,2020-05-26,,1373140,54,550,1,109.00,55.57,53.43,0,In-Store
"1973009",2020-05-26,2020-05-26,,1373140,54,1574,2,119.98,55.18,64.80,0,In-Store
"1973009",2020-05-26,2020-05-26,,1373140,54,1328,1,49.99,16.56,33.43,0,In-Store
"1973010",2020-05-26,2020-05-26,,1342569,45,452,3,659.85,336.42,323.43,0,In-Store
"1973011",2020-05-26,2020-05-26,,556621,24,1666,3,50.67,16.80,33.87,0,In-Store
"1973011",2020-05-26,2020-05-26,,556621,24,445,4,2236.00,1028.24,1207.76,0,In-Store
"1973011",2020-05-26,2020-05-26,,556621,24,1619,3,179.97,82.77,97.20,0,In-Store
"1973011",2020-05-26,2020-05-26,,556621,24,34,4,383.80,195.68,188.12,0,In-Store
"1973012",2020-05-26,2020-05-26,,861207,34,1689,1,4.98,2.54,2.44,0,In-Store
"1973013",2020-05-26,2020-05-26,,858760,34,1688,4,35.52,16.32,19.20,0,In-Store
"1973013",2020-05-26,2020-05-26,,858760,34,72,1,47.95,22.05,25.90,0,In-Store
"1973013",2020-05-26,2020-05-26,,858760,34,448,2,539.80,275.20,264.60,0,In-Store
"1973014",2020-05-26,2020-05-26,,1472278,44,1652,3,539.97,248.31,291.66,0,In-Store
"1973014",2020-05-26,2020-05-26,,1472278,44,1551,2,598.00,275.00,323.00,0,In-Store
"1974000",2020-05-27,2020-05-27,,2053838,56,1190,6,990.00,504.72,485.28,0,In-Store
"1974000",2020-05-27,2020-05-27,,2053838,56,1630,4,91.56,30.32,61.24,0,In-Store
"1974000",2020-05-27,2020-05-27,,2053838,56,432,3,1499.70,764.58,735.12,0,In-Store
"1974000",2020-05-27,2020-05-27,,2053838,56,1579,4,876.00,290.24,585.76,0,In-Store
"1974001",2020-05-27,2020-05-27,,1959821,61,1011,4,787.60,362.20,425.40,0,In-Store
"1974001",2020-05-27,2020-05-27,,1959821,61,1640,3,68.67,22.74,45.93,0,In-Store
"1974002",2020-05-27,2020-05-31,2020-05-31,1761592,0,635,2,1398.00,642.88,755.12,4,Online
"1974002",2020-05-27,2020-05-31,2020-05-31,1761592,0,1601,1,159.99,73.57,86.42,4,Online
"1974002",2020-05-27,2020-05-31,2020-05-31,1761592,0,1459,4,1024.00,470.92,553.08,4,Online
"1974002",2020-05-27,2020-05-31,2020-05-31,1761592,0,168,2,258.00,118.64,139.36,4,Online
"1974002",2020-05-27,2020-05-31,2020-05-31,1761592,0,1653,3,329.97,168.24,161.73,4,Online
"1974002",2020-05-27,2020-05-31,2020-05-31,1761592,0,1531,4,1556.00,515.52,1040.48,4,Online
"1974003",2020-05-27,2020-05-27,,1916463,59,1579,3,657.00,217.68,439.32,0,In-Store
"1974003",2020-05-27,2020-05-27,,1916463,59,2508,2,9.48,4.84,4.64,0,In-Store
"1974003",2020-05-27,2020-05-27,,1916463,59,2082,1,139.99,71.37,68.62,0,In-Store
"1974004",2020-05-27,2020-05-27,,1318625,53,1449,1,300.00,137.96,162.04,0,In-Store
"1974005",2020-05-27,2020-05-27,,1179986,42,415,2,652.00,332.40,319.60,0,In-Store
"1974006",2020-05-27,2020-05-27,,1553574,49,1374,2,32.00,16.32,15.68,0,In-Store
"1974006",2020-05-27,2020-05-27,,1553574,49,377,1,599.00,275.46,323.54,0,In-Store
"1974006",2020-05-27,2020-05-27,,1553574,49,1212,2,360.00,183.54,176.46,0,In-Store
"1974006",2020-05-27,2020-05-27,,1553574,49,1613,6,659.94,336.48,323.46,0,In-Store
"1974006",2020-05-27,2020-05-27,,1553574,49,1907,4,1119.96,571.00,548.96,0,In-Store
"1974007",2020-05-27,2020-05-29,2020-05-29,1559597,0,1648,6,659.94,336.48,323.46,2,Online
"1974007",2020-05-27,2020-05-29,2020-05-29,1559597,0,2504,3,29.97,15.27,14.70,2,Online
"1974007",2020-05-27,2020-05-29,2020-05-29,1559597,0,1359,2,85.98,28.48,57.50,2,Online
"1974008",2020-05-27,2020-05-27,,1606792,66,1631,1,12.66,5.82,6.84,0,In-Store
"1974008",2020-05-27,2020-05-27,,1606792,66,1693,3,20.64,9.48,11.16,0,In-Store
"1974009",2020-05-27,2020-05-27,,629819,12,1201,3,2997.00,992.97,2004.03,0,In-Store
"1974009",2020-05-27,2020-05-27,,629819,12,431,1,369.00,188.13,180.87,0,In-Store
"1974010",2020-05-27,2020-05-27,,1400201,44,48,4,599.80,305.80,294.00,0,In-Store
"1974010",2020-05-27,2020-05-27,,1400201,44,1441,2,400.00,183.94,216.06,0,In-Store
"1974012",2020-05-27,2020-06-01,2020-06-01,1717991,0,1744,1,28.00,14.28,13.72,5,Online
"1974012",2020-05-27,2020-06-01,2020-06-01,1717991,0,1690,7,118.93,39.41,79.52,5,Online
"1974013",2020-05-27,2020-05-27,,1070372,39,1502,4,956.00,439.64,516.36,0,In-Store
"1974013",2020-05-27,2020-05-27,,1070372,39,2506,6,28.44,14.52,13.92,0,In-Store
"1974013",2020-05-27,2020-05-27,,1070372,39,1271,3,20.85,10.62,10.23,0,In-Store
"1974014",2020-05-27,2020-05-31,2020-05-31,1380698,0,494,3,837.00,384.90,452.10,4,Online
"1974014",2020-05-27,2020-05-31,2020-05-31,1380698,0,1704,2,13.98,7.12,6.86,4,Online
"1974014",2020-05-27,2020-05-31,2020-05-31,1380698,0,1423,1,189.00,86.91,102.09,4,Online
"1974015",2020-05-27,2020-05-27,,191211,4,426,5,2499.50,1274.30,1225.20,0,In-Store
"1974015",2020-05-27,2020-05-27,,191211,4,1164,3,540.00,275.31,264.69,0,In-Store
"1974015",2020-05-27,2020-05-27,,191211,4,517,3,2457.00,814.05,1642.95,0,In-Store
"1974016",2020-05-27,2020-05-27,,968344,38,1222,1,431.00,219.74,211.26,0,In-Store
"1974016",2020-05-27,2020-05-27,,968344,38,837,1,11.90,6.07,5.83,0,In-Store
"1974016",2020-05-27,2020-05-27,,968344,38,1808,7,224.00,114.17,109.83,0,In-Store
"1974017",2020-05-27,2020-05-27,,1393169,55,1292,7,2565.85,850.15,1715.70,0,In-Store
"1974017",2020-05-27,2020-05-27,,1393169,55,1253,4,79.96,40.76,39.20,0,In-Store
"1974017",2020-05-27,2020-05-27,,1393169,55,1406,3,42.57,21.69,20.88,0,In-Store
"1974018",2020-05-27,2020-05-27,,2035885,59,1796,10,430.00,219.20,210.80,0,In-Store
"1974018",2020-05-27,2020-05-27,,2035885,59,1592,2,35.98,16.54,19.44,0,In-Store
"1974018",2020-05-27,2020-05-27,,2035885,59,1248,7,349.93,178.43,171.50,0,In-Store
"1974019",2020-05-27,2020-05-27,,211067,10,448,3,809.70,412.80,396.90,0,In-Store
"1974019",2020-05-27,2020-05-27,,211067,10,515,1,59.00,30.08,28.92,0,In-Store
"1975000",2020-05-28,2020-05-28,,127943,6,1611,6,959.94,441.42,518.52,0,In-Store
"1975000",2020-05-28,2020-05-28,,127943,6,1322,8,263.92,121.36,142.56,0,In-Store
"1975000",2020-05-28,2020-05-28,,127943,6,2044,1,199.99,91.97,108.02,0,In-Store
"1975000",2020-05-28,2020-05-28,,127943,6,1058,1,312.00,143.48,168.52,0,In-Store
"1975000",2020-05-28,2020-05-28,,127943,6,1671,7,34.93,17.78,17.15,0,In-Store
"1975001",2020-05-28,2020-05-28,,979524,36,1916,2,1798.00,826.84,971.16,0,In-Store
"1975001",2020-05-28,2020-05-28,,979524,36,1713,3,210.39,96.75,113.64,0,In-Store
"1975001",2020-05-28,2020-05-28,,979524,36,1792,3,129.00,65.76,63.24,0,In-Store
"1975002",2020-05-28,2020-05-28,,1472967,57,688,3,354.00,162.78,191.22,0,In-Store
"1975003",2020-05-28,2020-05-28,,978847,39,336,1,699.00,321.44,377.56,0,In-Store
"1975003",2020-05-28,2020-05-28,,978847,39,453,1,229.90,117.21,112.69,0,In-Store
"1975003",2020-05-28,2020-05-28,,978847,39,768,3,53.70,27.39,26.31,0,In-Store
"1975003",2020-05-28,2020-05-28,,978847,39,884,1,150.00,49.70,100.30,0,In-Store
"1975005",2020-05-28,2020-05-28,,1109746,42,1782,2,86.00,43.84,42.16,0,In-Store
"1975005",2020-05-28,2020-05-28,,1109746,42,1552,4,1592.00,527.48,1064.52,0,In-Store
"1975005",2020-05-28,2020-05-28,,1109746,42,1630,1,22.89,7.58,15.31,0,In-Store
"1975005",2020-05-28,2020-05-28,,1109746,42,728,1,196.00,90.13,105.87,0,In-Store
"1975005",2020-05-28,2020-05-28,,1109746,42,1354,3,86.97,39.99,46.98,0,In-Store
"1975006",2020-05-28,2020-05-28,,1284778,54,2081,4,719.96,331.08,388.88,0,In-Store
"1975006",2020-05-28,2020-05-28,,1284778,54,432,1,499.90,254.86,245.04,0,In-Store
"1975006",2020-05-28,2020-05-28,,1284778,54,2031,1,665.94,220.64,445.30,0,In-Store
"1975006",2020-05-28,2020-05-28,,1284778,54,1993,2,199.98,101.96,98.02,0,In-Store
"1975007",2020-05-28,2020-05-28,,1855046,51,2425,1,39.99,20.39,19.60,0,In-Store
"1975008",2020-05-28,2020-05-28,,815009,32,1771,2,68.00,34.66,33.34,0,In-Store
"1975008",2020-05-28,2020-05-28,,815009,32,1781,8,344.00,175.36,168.64,0,In-Store
"1975009",2020-05-28,2020-05-28,,1244285,66,1614,5,1299.95,430.70,869.25,0,In-Store
"1975009",2020-05-28,2020-05-28,,1244285,66,1597,1,57.88,26.62,31.26,0,In-Store
"1975009",2020-05-28,2020-05-28,,1244285,66,2115,1,877.50,403.53,473.97,0,In-Store
"1975010",2020-05-28,2020-05-28,,1538337,51,1353,3,80.97,37.23,43.74,0,In-Store
"1975011",2020-05-28,2020-05-28,,1271830,55,1819,2,64.00,32.62,31.38,0,In-Store
"1975012",2020-05-28,2020-05-28,,496867,21,1410,3,690.00,317.31,372.69,0,In-Store
"1975013",2020-05-28,2020-05-28,,1284776,54,1147,1,655.00,301.21,353.79,0,In-Store
"1975013",2020-05-28,2020-05-28,,1284776,54,1678,3,50.67,16.80,33.87,0,In-Store
"1975014",2020-05-28,2020-05-28,,1501383,44,1206,6,9360.00,3101.16,6258.84,0,In-Store
"1975016",2020-05-28,2020-05-28,,1246129,51,1613,2,219.98,112.16,107.82,0,In-Store
"1975016",2020-05-28,2020-05-28,,1246129,51,1611,7,1119.93,514.99,604.94,0,In-Store
"1975016",2020-05-28,2020-05-28,,1246129,51,1467,5,1505.00,692.10,812.90,0,In-Store
"1975016",2020-05-28,2020-05-28,,1246129,51,1311,1,28.00,14.28,13.72,0,In-Store
"1975016",2020-05-28,2020-05-28,,1246129,51,82,8,324.40,149.20,175.20,0,In-Store
"1975017",2020-05-28,2020-05-28,,961929,37,1569,7,2093.00,962.50,1130.50,0,In-Store
"1975017",2020-05-28,2020-05-28,,961929,37,457,4,879.80,448.56,431.24,0,In-Store
"1975017",2020-05-28,2020-05-28,,961929,37,1616,4,227.96,104.84,123.12,0,In-Store
"1975017",2020-05-28,2020-05-28,,961929,37,411,10,6990.00,3214.40,3775.60,0,In-Store
"1975018",2020-05-28,2020-05-28,,1814198,50,2466,1,30.00,15.29,14.71,0,In-Store
"1975018",2020-05-28,2020-05-28,,1814198,50,1407,3,48.00,24.48,23.52,0,In-Store
"1975019",2020-05-28,2020-05-28,,272146,9,80,3,121.65,55.95,65.70,0,In-Store
"1975019",2020-05-28,2020-05-28,,272146,9,1600,2,115.76,53.24,62.52,0,In-Store
"1976000",2020-05-29,2020-05-29,,691863,16,424,3,809.85,412.89,396.96,0,In-Store
"1976000",2020-05-29,2020-05-29,,691863,16,1282,1,24.99,12.74,12.25,0,In-Store
"1976000",2020-05-29,2020-05-29,,691863,16,706,2,158.00,80.56,77.44,0,In-Store
"1976000",2020-05-29,2020-05-29,,691863,16,1600,2,115.76,53.24,62.52,0,In-Store
"1976003",2020-05-29,2020-05-29,,1854563,64,180,2,138.00,70.36,67.64,0,In-Store
"1976003",2020-05-29,2020-05-29,,1854563,64,1396,1,22.99,10.57,12.42,0,In-Store
"1976003",2020-05-29,2020-05-29,,1854563,64,421,2,938.00,431.36,506.64,0,In-Store
"1976004",2020-05-29,2020-05-29,,2007028,49,1676,3,26.97,12.39,14.58,0,In-Store
"1976004",2020-05-29,2020-05-29,,2007028,49,87,5,499.95,229.90,270.05,0,In-Store
"1976005",2020-05-29,2020-05-29,,1241710,48,433,1,969.00,321.05,647.95,0,In-Store
"1976006",2020-05-29,2020-05-29,,1967813,66,1434,6,1608.00,739.44,868.56,0,In-Store
"1976007",2020-05-29,2020-06-03,2020-06-03,431835,0,836,2,31.80,16.22,15.58,5,Online
"1976008",2020-05-29,2020-05-30,2020-05-30,749068,0,1782,4,172.00,87.68,84.32,1,Online
"1976008",2020-05-29,2020-05-30,2020-05-30,749068,0,1596,3,37.98,17.46,20.52,1,Online
"1976008",2020-05-29,2020-05-30,2020-05-30,749068,0,442,1,269.90,137.60,132.30,1,Online
"1976008",2020-05-29,2020-05-30,2020-05-30,749068,0,126,1,143.40,73.11,70.29,1,Online
"1976009",2020-05-29,2020-05-29,,1489054,48,438,3,2757.00,913.44,1843.56,0,In-Store
"1976009",2020-05-29,2020-05-29,,1489054,48,1483,2,538.00,247.40,290.60,0,In-Store
"1976010",2020-05-29,2020-05-29,,214969,10,1559,2,598.00,275.00,323.00,0,In-Store
"1976010",2020-05-29,2020-05-29,,214969,10,1373,5,70.95,36.15,34.80,0,In-Store
"1976010",2020-05-29,2020-05-29,,214969,10,84,1,99.99,45.98,54.01,0,In-Store
"1976010",2020-05-29,2020-05-29,,214969,10,278,1,360.00,183.54,176.46,0,In-Store
"1976011",2020-05-29,2020-05-29,,1495792,51,2103,2,1016.00,517.98,498.02,0,In-Store
"1976012",2020-05-29,2020-05-29,,1984985,65,1790,1,43.00,21.92,21.08,0,In-Store
"1976012",2020-05-29,2020-05-29,,1984985,65,849,2,31.20,15.90,15.30,0,In-Store
"1976012",2020-05-29,2020-05-29,,1984985,65,1611,6,959.94,441.42,518.52,0,In-Store
"1976013",2020-05-29,2020-05-29,,1459006,48,82,10,405.50,186.50,219.00,0,In-Store
"1977000",2020-05-30,2020-05-30,,1737466,59,1690,1,16.99,5.63,11.36,0,In-Store
"1977001",2020-05-30,2020-05-30,,724604,29,1671,2,9.98,5.08,4.90,0,In-Store
"1977001",2020-05-30,2020-05-30,,724604,29,1603,2,219.98,112.16,107.82,0,In-Store
"1977001",2020-05-30,2020-05-30,,724604,29,780,1,19.95,9.17,10.78,0,In-Store
"1977001",2020-05-30,2020-05-30,,724604,29,1808,1,32.00,16.31,15.69,0,In-Store
"1977002",2020-05-30,2020-05-30,,815708,33,491,1,619.00,205.09,413.91,0,In-Store
"1977002",2020-05-30,2020-05-30,,815708,33,1738,2,56.00,28.56,27.44,0,In-Store
"1977002",2020-05-30,2020-05-30,,815708,33,1579,1,219.00,72.56,146.44,0,In-Store
"1977002",2020-05-30,2020-05-30,,815708,33,444,1,919.00,304.48,614.52,0,In-Store
"1977003",2020-05-30,2020-05-30,,1736139,57,707,1,91.00,46.39,44.61,0,In-Store
"1977003",2020-05-30,2020-05-30,,1736139,57,1310,2,56.00,28.56,27.44,0,In-Store
"1977003",2020-05-30,2020-05-30,,1736139,57,159,5,5499.95,2529.25,2970.70,0,In-Store
"1977003",2020-05-30,2020-05-30,,1736139,57,2490,7,104.93,53.48,51.45,0,In-Store
"1977003",2020-05-30,2020-05-30,,1736139,57,1260,8,295.92,150.88,145.04,0,In-Store
"1977003",2020-05-30,2020-05-30,,1736139,57,1593,2,27.78,12.78,15.00,0,In-Store
"1977003",2020-05-30,2020-05-30,,1736139,57,1438,3,870.00,400.08,469.92,0,In-Store
"1977004",2020-05-30,2020-06-04,2020-06-04,1577659,0,1506,7,2016.00,927.08,1088.92,5,Online
"1977005",2020-05-30,2020-05-30,,1415440,47,1646,2,319.98,147.14,172.84,0,In-Store
"1977005",2020-05-30,2020-05-30,,1415440,47,1658,6,659.94,336.48,323.46,0,In-Store
"1977007",2020-05-30,2020-05-30,,2099383,64,1148,5,2110.00,1075.75,1034.25,0,In-Store
"1977009",2020-05-30,2020-05-30,,1344432,44,1591,2,25.32,11.64,13.68,0,In-Store
"1977009",2020-05-30,2020-05-30,,1344432,44,445,2,1118.00,514.12,603.88,0,In-Store
"1977010",2020-05-30,2020-05-30,,1457391,48,1648,3,329.97,168.24,161.73,0,In-Store
"1977010",2020-05-30,2020-05-30,,1457391,48,2096,9,7897.50,3631.77,4265.73,0,In-Store
"1977010",2020-05-30,2020-05-30,,1457391,48,1821,1,32.00,16.31,15.69,0,In-Store
"1977011",2020-05-30,2020-05-30,,549936,19,1534,3,1194.00,395.61,798.39,0,In-Store
"1977011",2020-05-30,2020-05-30,,549936,19,457,7,1539.65,784.98,754.67,0,In-Store
"1977012",2020-05-30,2020-06-03,2020-06-03,1257514,0,1537,6,2208.00,731.58,1476.42,4,Online
"1977012",2020-05-30,2020-06-03,2020-06-03,1257514,0,1094,6,1992.00,916.08,1075.92,4,Online
"1977012",2020-05-30,2020-06-03,2020-06-03,1257514,0,672,1,169.00,77.72,91.28,4,Online
"1977012",2020-05-30,2020-06-03,2020-06-03,1257514,0,1408,2,1058.00,350.54,707.46,4,Online
"1977013",2020-05-30,2020-05-30,,1994932,64,2145,3,389.70,198.69,191.01,0,In-Store
"1977014",2020-05-30,2020-05-30,,1318393,51,2514,7,909.93,301.49,608.44,0,In-Store
"1977015",2020-05-30,2020-05-30,,1745820,45,136,5,1749.75,804.65,945.10,0,In-Store
"1977015",2020-05-30,2020-05-30,,1745820,45,1092,3,2019.00,668.94,1350.06,0,In-Store
"1977015",2020-05-30,2020-05-30,,1745820,45,1765,1,598.80,198.39,400.41,0,In-Store
"1977016",2020-05-30,2020-05-30,,1243894,53,1412,3,867.00,398.70,468.30,0,In-Store
"1977017",2020-05-30,2020-05-30,,733862,30,1680,1,6.99,3.56,3.43,0,In-Store
"1977017",2020-05-30,2020-05-30,,733862,30,438,2,1838.00,608.96,1229.04,0,In-Store
"1977017",2020-05-30,2020-05-30,,733862,30,1683,1,4.99,2.54,2.45,0,In-Store
"1977017",2020-05-30,2020-05-30,,733862,30,1561,3,1206.00,399.57,806.43,0,In-Store
"1977017",2020-05-30,2020-05-30,,733862,30,440,1,219.95,112.14,107.81,0,In-Store
"1977017",2020-05-30,2020-05-30,,733862,30,440,2,439.90,224.28,215.62,0,In-Store
"1977018",2020-05-30,2020-05-30,,402727,21,971,3,693.00,229.59,463.41,0,In-Store
"1977018",2020-05-30,2020-05-30,,402727,21,1594,2,19.98,10.18,9.80,0,In-Store
"1977020",2020-05-30,2020-05-30,,1388801,44,1663,1,6.89,3.17,3.72,0,In-Store
"1977021",2020-05-30,2020-06-01,2020-06-01,147341,0,2416,2,147.98,68.06,79.92,2,Online
"1977021",2020-05-30,2020-06-01,2020-06-01,147341,0,95,1,67.40,34.36,33.04,2,Online
"1977021",2020-05-30,2020-06-01,2020-06-01,147341,0,1241,8,6848.00,3149.12,3698.88,2,Online
"1977021",2020-05-30,2020-06-01,2020-06-01,147341,0,437,3,1499.70,764.58,735.12,2,Online
"1977021",2020-05-30,2020-06-01,2020-06-01,147341,0,86,1,99.99,45.98,54.01,2,Online
"1977021",2020-05-30,2020-06-01,2020-06-01,147341,0,1548,2,532.00,244.64,287.36,2,Online
"1977021",2020-05-30,2020-06-01,2020-06-01,147341,0,75,3,113.85,52.35,61.50,2,Online
"1977022",2020-05-30,2020-05-30,,376933,8,742,8,816.00,416.00,400.00,0,In-Store
"1977023",2020-05-30,2020-05-30,,1351245,48,1571,2,113.98,52.42,61.56,0,In-Store
"1977023",2020-05-30,2020-05-30,,1351245,48,1725,4,224.00,114.20,109.80,0,In-Store
"1977024",2020-05-30,2020-06-08,2020-06-08,537736,0,1513,2,538.00,247.40,290.60,9,Online
"1977024",2020-05-30,2020-06-08,2020-06-08,537736,0,1645,3,173.64,79.86,93.78,9,Online
"1977024",2020-05-30,2020-06-08,2020-06-08,537736,0,1635,1,22.89,7.58,15.31,9,Online
"1977024",2020-05-30,2020-06-08,2020-06-08,537736,0,1609,3,779.97,258.42,521.55,9,Online
"1978000",2020-05-31,2020-05-31,,425179,27,2500,7,166.04,84.63,81.41,0,In-Store
"1978000",2020-05-31,2020-05-31,,425179,27,425,3,1107.00,564.39,542.61,0,In-Store
"1978000",2020-05-31,2020-05-31,,425179,27,726,2,294.00,135.20,158.80,0,In-Store
"1978001",2020-05-31,2020-05-31,,1291980,65,1417,3,804.00,369.72,434.28,0,In-Store
"1979001",2020-06-01,2020-06-01,,1667206,47,1662,4,27.96,14.24,13.72,0,In-Store
"1979001",2020-06-01,2020-06-01,,1667206,47,1147,3,1965.00,903.63,1061.37,0,In-Store
"1979001",2020-06-01,2020-06-01,,1667206,47,1478,4,1200.00,551.84,648.16,0,In-Store
"1979002",2020-06-01,2020-06-01,,2021365,48,1585,3,68.67,22.74,45.93,0,In-Store
"1979002",2020-06-01,2020-06-01,,2021365,48,2108,3,1524.00,776.97,747.03,0,In-Store
"1979002",2020-06-01,2020-06-01,,2021365,48,116,2,339.98,173.34,166.64,0,In-Store
"1979002",2020-06-01,2020-06-01,,2021365,48,459,3,809.70,412.80,396.90,0,In-Store
"1979002",2020-06-01,2020-06-01,,2021365,48,1350,2,25.98,13.24,12.74,0,In-Store
"1979002",2020-06-01,2020-06-01,,2021365,48,1753,3,267.00,122.79,144.21,0,In-Store
"1979002",2020-06-01,2020-06-01,,2021365,48,2515,4,13.40,6.84,6.56,0,In-Store
"1979003",2020-06-01,2020-06-04,2020-06-04,1680169,0,235,1,799.00,264.72,534.28,3,Online
"1979004",2020-06-01,2020-06-01,,1883755,65,87,4,399.96,183.92,216.04,0,In-Store
"1979004",2020-06-01,2020-06-01,,1883755,65,420,3,1499.70,764.58,735.12,0,In-Store
"1979004",2020-06-01,2020-06-01,,1883755,65,128,2,286.80,146.22,140.58,0,In-Store
"1979005",2020-06-01,2020-06-04,2020-06-04,542584,0,1604,2,519.98,172.28,347.70,3,Online
"1979005",2020-06-01,2020-06-04,2020-06-04,542584,0,669,1,188.00,86.45,101.55,3,Online
"1979006",2020-06-01,2020-06-01,,1095416,40,780,2,39.90,18.34,21.56,0,In-Store
"1979007",2020-06-01,2020-06-03,2020-06-03,1027402,0,1577,2,438.00,145.12,292.88,2,Online
"1979007",2020-06-01,2020-06-03,2020-06-03,1027402,0,39,2,598.46,198.28,400.18,2,Online
"1979007",2020-06-01,2020-06-03,2020-06-03,1027402,0,249,1,199.00,101.46,97.54,2,Online
"1979008",2020-06-01,2020-06-01,,1547527,56,1639,2,19.98,10.18,9.80,0,In-Store
"1979008",2020-06-01,2020-06-01,,1547527,56,1716,9,631.17,290.25,340.92,0,In-Store
"1979009",2020-06-01,2020-06-03,2020-06-03,562147,0,1452,1,293.00,134.74,158.26,2,Online
"1979009",2020-06-01,2020-06-03,2020-06-03,562147,0,1755,1,64.90,33.09,31.81,2,Online
"1979009",2020-06-01,2020-06-03,2020-06-03,562147,0,675,6,1314.00,435.36,878.64,2,Online
"1979009",2020-06-01,2020-06-03,2020-06-03,562147,0,1793,3,129.00,65.76,63.24,2,Online
"1979010",2020-06-01,2020-06-01,,1987964,56,2507,2,9.48,4.84,4.64,0,In-Store
"1979010",2020-06-01,2020-06-01,,1987964,56,446,4,879.80,448.56,431.24,0,In-Store
"1979010",2020-06-01,2020-06-01,,1987964,56,1465,7,1393.00,640.57,752.43,0,In-Store
"1980000",2020-06-02,2020-06-02,,1416469,47,1495,1,230.00,105.77,124.23,0,In-Store
"1980000",2020-06-02,2020-06-02,,1416469,47,1586,5,63.30,29.10,34.20,0,In-Store
"1980000",2020-06-02,2020-06-02,,1416469,47,1769,10,340.00,156.40,183.60,0,In-Store
"1980000",2020-06-02,2020-06-02,,1416469,47,1558,3,1140.00,377.70,762.30,0,In-Store
"1980001",2020-06-02,2020-06-09,2020-06-09,1756027,0,1833,6,11934.00,5488.02,6445.98,7,Online
"1980001",2020-06-02,2020-06-09,2020-06-09,1756027,0,146,2,5799.98,1921.64,3878.34,7,Online
"1980002",2020-06-02,2020-06-06,2020-06-06,1969722,0,1824,4,128.00,65.24,62.76,4,Online
"1980002",2020-06-02,2020-06-06,2020-06-06,1969722,0,435,2,539.90,275.26,264.64,4,Online
"1980002",2020-06-02,2020-06-06,2020-06-06,1969722,0,1552,3,1194.00,395.61,798.39,4,Online
"1980002",2020-06-02,2020-06-06,2020-06-06,1969722,0,1463,7,2051.00,943.18,1107.82,4,Online
"1980002",2020-06-02,2020-06-06,2020-06-06,1969722,0,1656,2,319.98,147.14,172.84,4,Online
"1980002",2020-06-02,2020-06-06,2020-06-06,1969722,0,539,6,13770.00,4562.28,9207.72,4,Online
"1980002",2020-06-02,2020-06-06,2020-06-06,1969722,0,1577,8,1752.00,580.48,1171.52,4,Online
"1980003",2020-06-02,2020-06-02,,367753,9,1433,6,1848.00,849.84,998.16,0,In-Store
"1980003",2020-06-02,2020-06-02,,367753,9,762,7,237.30,78.61,158.69,0,In-Store
"1980005",2020-06-02,2020-06-02,,243799,10,1573,4,235.96,108.52,127.44,0,In-Store
"1980005",2020-06-02,2020-06-02,,243799,10,1618,3,176.97,81.39,95.58,0,In-Store
"1980005",2020-06-02,2020-06-02,,243799,10,2086,4,3510.00,1614.12,1895.88,0,In-Store
"1980006",2020-06-02,2020-06-07,2020-06-07,1610770,0,1053,2,1176.00,389.64,786.36,5,Online
"1980006",2020-06-02,2020-06-07,2020-06-07,1610770,0,1448,3,768.00,353.19,414.81,5,Online
"1980007",2020-06-02,2020-06-02,,853416,34,2036,6,569.94,290.58,279.36,0,In-Store
"1980007",2020-06-02,2020-06-02,,853416,34,2353,1,199.99,101.96,98.03,0,In-Store
"1980008",2020-06-02,2020-06-02,,1976633,65,568,7,3493.00,1780.80,1712.20,0,In-Store
"1980008",2020-06-02,2020-06-02,,1976633,65,453,6,1379.40,703.26,676.14,0,In-Store
"1980008",2020-06-02,2020-06-02,,1976633,65,1384,1,16.99,8.66,8.33,0,In-Store
"1980008",2020-06-02,2020-06-02,,1976633,65,1414,3,768.00,353.19,414.81,0,In-Store
"1980008",2020-06-02,2020-06-02,,1976633,65,443,2,698.00,320.98,377.02,0,In-Store
"1980008",2020-06-02,2020-06-02,,1976633,65,446,3,659.85,336.42,323.43,0,In-Store
"1980008",2020-06-02,2020-06-02,,1976633,65,422,2,1938.00,642.10,1295.90,0,In-Store
